Statistically Significant Difference: Percent Total by All Categories

+------------+--------+----------+---------+---------------+---------+
|  variable  | table  | sumlevel | sig_dif | sig_dif_count | percent |
| c24030_017 | c24030 |   050    |   True  |      678      |   21.1  |
| c24030_017 | c24030 |   060    |  False  |     33062     |   90.5  |
| c24030_017 | c24030 |   060    |   True  |      3482     |   9.5   |
| c24030_017 | c24030 |   140    |  False  |     62801     |   85.3  |
| c24030_017 | c24030 |   140    |   True  |     10841     |   14.7  |
| c24030_017 | c24030 |   150    |  False  |     198712    |   90.3  |
| c24030_017 | c24030 |   150    |   True  |     21262     |   9.7   |
| c24030_017 | c24030 |   160    |  False  |     26883     |   91.1  |
| c24030_017 | c24030 |   160    |   True  |      2627     |   8.9   |
| c24030_017 | c24030 |   170    |  False  |       3       |   37.5  |
| c24030_017 | c24030 |   170    |   True  |       5       |   62.5  |
| c24030_017 | c24030 |   250    |  False  |      660      |   95.2  |
| c24030_017 | c24030 |   250    |   True  |       33      |   4.8   |
| c24030_017 | c24030 |   251    |  False  |      472      |   98.3  |
| c24030_017 | c24030 |   251    |   True  |       8       |   1.7   |
| c24030_017 | c24030 |   256    |  False  |      449      |   93.3  |
| c24030_017 | c24030 |   256    |   True  |       32      |   6.7   |
| c24030_017 | c24030 |   258    |  False  |      864      |   94.4  |
| c24030_017 | c24030 |   258    |   True  |       51      |   5.6   |
| c24030_017 | c24030 |   310    |  False  |      575      |   72.2  |
| c24030_017 | c24030 |   310    |   True  |      221      |   27.8  |
| c24030_017 | c24030 |   400    |  False  |      2999     |   83.5  |
| c24030_017 | c24030 |   400    |   True  |      593      |   16.5  |
| c24030_017 | c24030 |   500    |  False  |      107      |   29.1  |
| c24030_017 | c24030 |   500    |   True  |      261      |   70.9  |
| c24030_017 | c24030 |   795    |  False  |      1517     |   63.8  |
| c24030_017 | c24030 |   795    |   True  |      861      |   36.2  |
| c24030_017 | c24030 |   860    |  False  |     29169     |   88.1  |
| c24030_017 | c24030 |   860    |   True  |      3951     |   11.9  |
| c24030_021 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_021 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_021 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_021 | c24030 |   040    |  False  |       7       |   13.5  |
| c24030_021 | c24030 |   040    |   True  |       45      |   86.5  |
| c24030_021 | c24030 |   050    |  False  |      2588     |   80.4  |
| c24030_021 | c24030 |   050    |   True  |      632      |   19.6  |
| c24030_021 | c24030 |   060    |  False  |     33133     |   90.7  |
| c24030_021 | c24030 |   060    |   True  |      3411     |   9.3   |
| c24030_021 | c24030 |   140    |  False  |     63671     |   86.5  |
| c24030_021 | c24030 |   140    |   True  |      9971     |   13.5  |
| c24030_021 | c24030 |   150    |  False  |     199401    |   90.6  |
| c24030_021 | c24030 |   150    |   True  |     20573     |   9.4   |
| c24030_021 | c24030 |   160    |  False  |     26932     |   91.3  |
| c24030_021 | c24030 |   160    |   True  |      2578     |   8.7   |
| c24030_021 | c24030 |   170    |  False  |       3       |   37.5  |
| c24030_021 | c24030 |   170    |   True  |       5       |   62.5  |
| c24030_021 | c24030 |   250    |  False  |      637      |   91.9  |
| c24030_021 | c24030 |   250    |   True  |       56      |   8.1   |
| c24030_021 | c24030 |   251    |  False  |      438      |   91.2  |
| c24030_021 | c24030 |   251    |   True  |       42      |   8.8   |
| c24030_021 | c24030 |   256    |  False  |      432      |   89.8  |
| c24030_021 | c24030 |   256    |   True  |       49      |   10.2  |
| c24030_021 | c24030 |   258    |  False  |      820      |   89.6  |
| c24030_021 | c24030 |   258    |   True  |       95      |   10.4  |
| c24030_021 | c24030 |   310    |  False  |      596      |   74.9  |
| c24030_021 | c24030 |   310    |   True  |      200      |   25.1  |
| c24030_021 | c24030 |   400    |  False  |      3023     |   84.2  |
| c24030_021 | c24030 |   400    |   True  |      569      |   15.8  |
| c24030_021 | c24030 |   500    |  False  |      165      |   44.8  |
| c24030_021 | c24030 |   500    |   True  |      203      |   55.2  |
| c24030_021 | c24030 |   795    |  False  |      1753     |   73.7  |
| c24030_021 | c24030 |   795    |   True  |      625      |   26.3  |
| c24030_021 | c24030 |   860    |  False  |     29528     |   89.2  |
| c24030_021 | c24030 |   860    |   True  |      3592     |   10.8  |
| c24030_024 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_024 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_024 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_024 | c24030 |   040    |  False  |       13      |   25.0  |
| c24030_024 | c24030 |   040    |   True  |       39      |   75.0  |
| c24030_024 | c24030 |   050    |  False  |      2536     |   78.8  |
| c24030_024 | c24030 |   050    |   True  |      684      |   21.2  |
| c24030_024 | c24030 |   060    |  False  |     33401     |   91.4  |
| c24030_024 | c24030 |   060    |   True  |      3143     |   8.6   |
| c24030_024 | c24030 |   140    |  False  |     63565     |   86.3  |
| c24030_024 | c24030 |   140    |   True  |     10077     |   13.7  |
| c24030_024 | c24030 |   150    |  False  |     202808    |   92.2  |
| c24030_024 | c24030 |   150    |   True  |     17166     |   7.8   |
| c24030_024 | c24030 |   160    |  False  |     27176     |   92.1  |
| c24030_024 | c24030 |   160    |   True  |      2334     |   7.9   |
| c24030_024 | c24030 |   170    |  False  |       4       |   50.0  |
| c24030_024 | c24030 |   170    |   True  |       4       |   50.0  |
| c24030_024 | c24030 |   250    |  False  |      647      |   93.4  |
| c24030_024 | c24030 |   250    |   True  |       46      |   6.6   |
| c24030_024 | c24030 |   251    |  False  |      448      |   93.3  |
| c24030_024 | c24030 |   251    |   True  |       32      |   6.7   |
| c24030_024 | c24030 |   256    |  False  |      426      |   88.6  |
| c24030_024 | c24030 |   256    |   True  |       55      |   11.4  |
| c24030_024 | c24030 |   258    |  False  |      824      |   90.1  |
| c24030_024 | c24030 |   258    |   True  |       91      |   9.9   |
| c24030_024 | c24030 |   310    |  False  |      575      |   72.2  |
| c24030_024 | c24030 |   310    |   True  |      221      |   27.8  |
| c24030_024 | c24030 |   400    |  False  |      2973     |   82.8  |
| c24030_024 | c24030 |   400    |   True  |      619      |   17.2  |
| c24030_024 | c24030 |   500    |  False  |      163      |   44.3  |
| c24030_024 | c24030 |   500    |   True  |      205      |   55.7  |
| c24030_024 | c24030 |   795    |  False  |      1704     |   71.7  |
| c24030_024 | c24030 |   795    |   True  |      674      |   28.3  |
| c24030_024 | c24030 |   860    |  False  |     29738     |   89.8  |
| c24030_024 | c24030 |   860    |   True  |      3382     |   10.2  |
| c24030_027 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_027 | c24030 |   020    |  False  |       1       |   25.0  |
| c24030_027 | c24030 |   020    |   True  |       3       |   75.0  |
| c24030_027 | c24030 |   030    |  False  |       3       |   33.3  |
| c24030_027 | c24030 |   030    |   True  |       6       |   66.7  |
| c24030_027 | c24030 |   040    |  False  |       27      |   51.9  |
| c24030_027 | c24030 |   040    |   True  |       25      |   48.1  |
| c24030_027 | c24030 |   050    |  False  |      2720     |   84.5  |
| c24030_027 | c24030 |   050    |   True  |      500      |   15.5  |
| c24030_027 | c24030 |   060    |  False  |     33763     |   92.4  |
| c24030_027 | c24030 |   060    |   True  |      2781     |   7.6   |
| c24030_027 | c24030 |   140    |  False  |     65334     |   88.7  |
| c24030_027 | c24030 |   140    |   True  |      8308     |   11.3  |
| c24030_027 | c24030 |   150    |  False  |     210220    |   95.6  |
| c24030_027 | c24030 |   150    |   True  |      9754     |   4.4   |
| c24030_027 | c24030 |   160    |  False  |     27709     |   93.9  |
| c24030_027 | c24030 |   160    |   True  |      1801     |   6.1   |
| c24030_027 | c24030 |   170    |  False  |       7       |   87.5  |
| c24030_027 | c24030 |   170    |   True  |       1       |   12.5  |
| c24030_027 | c24030 |   250    |  False  |      669      |   96.5  |
| c24030_027 | c24030 |   250    |   True  |       24      |   3.5   |
| c24030_027 | c24030 |   251    |  False  |      459      |   95.6  |
| c24030_027 | c24030 |   251    |   True  |       21      |   4.4   |
| c24030_027 | c24030 |   256    |  False  |      449      |   93.3  |
| c24030_027 | c24030 |   256    |   True  |       32      |   6.7   |
| c24030_027 | c24030 |   258    |  False  |      880      |   96.2  |
| c24030_027 | c24030 |   258    |   True  |       35      |   3.8   |
| c24030_027 | c24030 |   310    |  False  |      649      |   81.5  |
| c24030_027 | c24030 |   310    |   True  |      147      |   18.5  |
| c24030_027 | c24030 |   400    |  False  |      3146     |   87.6  |
| c24030_027 | c24030 |   400    |   True  |      446      |   12.4  |
| c24030_027 | c24030 |   500    |  False  |      279      |   75.8  |
| c24030_027 | c24030 |   500    |   True  |       89      |   24.2  |
| c24030_027 | c24030 |   795    |  False  |      2009     |   84.5  |
| c24030_027 | c24030 |   795    |   True  |      369      |   15.5  |
| c24030_027 | c24030 |   860    |  False  |     30220     |   91.2  |
| c24030_027 | c24030 |   860    |   True  |      2900     |   8.8   |
| c24030_028 | c24030 |   010    |  False  |       1       |  100.0  |
| c24030_028 | c24030 |   020    |  False  |       3       |   75.0  |
| c24030_028 | c24030 |   020    |   True  |       1       |   25.0  |
| c24030_028 | c24030 |   030    |  False  |       7       |   77.8  |
| c24030_028 | c24030 |   030    |   True  |       2       |   22.2  |
| c24030_028 | c24030 |   040    |  False  |       33      |   63.5  |
| c24030_028 | c24030 |   040    |   True  |       19      |   36.5  |
| c24030_028 | c24030 |   050    |  False  |      2716     |   84.3  |
| c24030_028 | c24030 |   050    |   True  |      504      |   15.7  |
| c24030_028 | c24030 |   060    |  False  |     33819     |   92.5  |
| c24030_028 | c24030 |   060    |   True  |      2725     |   7.5   |
| c24030_028 | c24030 |   140    |  False  |     65910     |   89.5  |
| c24030_028 | c24030 |   140    |   True  |      7732     |   10.5  |
| c24030_028 | c24030 |   150    |  False  |     209445    |   95.2  |
| c24030_028 | c24030 |   150    |   True  |     10529     |   4.8   |
| c24030_028 | c24030 |   160    |  False  |     27578     |   93.5  |
| c24030_028 | c24030 |   160    |   True  |      1932     |   6.5   |
| c24030_028 | c24030 |   170    |  False  |       6       |   75.0  |
| c24030_028 | c24030 |   170    |   True  |       2       |   25.0  |
| c24030_028 | c24030 |   250    |  False  |      636      |   91.8  |
| c24030_028 | c24030 |   250    |   True  |       57      |   8.2   |
| c24030_028 | c24030 |   251    |  False  |      459      |   95.6  |
| c24030_028 | c24030 |   251    |   True  |       21      |   4.4   |
| c24030_028 | c24030 |   256    |  False  |      438      |   91.1  |
| c24030_028 | c24030 |   256    |   True  |       43      |   8.9   |
| c24030_028 | c24030 |   258    |  False  |      838      |   91.6  |
| c24030_028 | c24030 |   258    |   True  |       77      |   8.4   |
| c24030_028 | c24030 |   310    |  False  |      665      |   83.5  |
| c24030_028 | c24030 |   310    |   True  |      131      |   16.5  |
| c24030_028 | c24030 |   400    |  False  |      3143     |   87.5  |
| c24030_028 | c24030 |   400    |   True  |      449      |   12.5  |
| c24030_028 | c24030 |   500    |  False  |      291      |   79.1  |
| c24030_028 | c24030 |   500    |   True  |       77      |   20.9  |
| c24030_028 | c24030 |   795    |  False  |      1979     |   83.2  |
| c24030_028 | c24030 |   795    |   True  |      399      |   16.8  |
| c24030_028 | c24030 |   860    |  False  |     30171     |   91.1  |
| c24030_028 | c24030 |   860    |   True  |      2949     |   8.9   |
| c24030_029 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_029 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_029 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_029 | c24030 |   040    |  False  |       3       |   5.8   |
| c24030_029 | c24030 |   040    |   True  |       49      |   94.2  |
| c24030_029 | c24030 |   050    |  False  |      2016     |   62.6  |
| c24030_029 | c24030 |   050    |   True  |      1204     |   37.4  |
| c24030_029 | c24030 |   060    |  False  |     30018     |   82.1  |
| c24030_029 | c24030 |   060    |   True  |      6526     |   17.9  |
| c24030_029 | c24030 |   140    |  False  |     58926     |   80.0  |
| c24030_029 | c24030 |   140    |   True  |     14716     |   20.0  |
| c24030_029 | c24030 |   150    |  False  |     185403    |   84.3  |
| c24030_029 | c24030 |   150    |   True  |     34571     |   15.7  |
| c24030_029 | c24030 |   160    |  False  |     24321     |   82.4  |
| c24030_029 | c24030 |   160    |   True  |      5189     |   17.6  |
| c24030_029 | c24030 |   170    |  False  |       2       |   25.0  |
| c24030_029 | c24030 |   170    |   True  |       6       |   75.0  |
| c24030_029 | c24030 |   250    |  False  |      599      |   86.4  |
| c24030_029 | c24030 |   250    |   True  |       94      |   13.6  |
| c24030_029 | c24030 |   251    |  False  |      403      |   84.0  |
| c24030_029 | c24030 |   251    |   True  |       77      |   16.0  |
| c24030_029 | c24030 |   256    |  False  |      401      |   83.4  |
| c24030_029 | c24030 |   256    |   True  |       80      |   16.6  |
| c24030_029 | c24030 |   258    |  False  |      775      |   84.7  |
| c24030_029 | c24030 |   258    |   True  |      140      |   15.3  |
| c24030_029 | c24030 |   310    |  False  |      383      |   48.1  |
| c24030_029 | c24030 |   310    |   True  |      413      |   51.9  |
| c24030_029 | c24030 |   400    |  False  |      2655     |   73.9  |
| c24030_029 | c24030 |   400    |   True  |      937      |   26.1  |
| c24030_029 | c24030 |   500    |  False  |       37      |   10.1  |
| c24030_029 | c24030 |   500    |   True  |      331      |   89.9  |
